Date,600039.SH,600053.SH,600056.SH,600131.SH,600167.SH,600180.SH,600185.SH,600197.SH,600233.SH,600236.SH,600260.SH,600273.SH,600282.SH,600299.SH,600312.SH,600323.SH,600329.SH,600338.SH,600409.SH,600422.SH,600483.SH,600486.SH,600502.SH,600507.SH,600511.SH,600556.SH,600557.SH,600563.SH,600566.SH,600567.SH,600580.SH,600587.SH,600612.SH,600641.SH,600673.SH,600675.SH,600681.SH,600742.SH,600755.SH,600764.SH,600782.SH,600802.SH,600803.SH,600828.SH,600835.SH,600846.SH,600850.SH,600985.SH,600987.SH,601000.SH,601003.SH,601139.SH
2012/6/25,2.114592748,6.665817308,9.441949099,5.86494513,3.910152243,7.470341833,1.90196182,11.91055886,5.16466725,2.427219216,7.510092132,5.072136199,2.151414879,5.438836024,6.310347512,6.468388157,10.50855242,4.848351877,3.696454792,8.395983955,4.393634223,9.355735684,3.994656045,1.508768512,12.13887965,3.146952212,9.958830947,12.7367687,6.372040634,1.891341641,4.674191878,11.72256238,17.18042674,3.337985512,3.183939466,2.955132613,2.466781481,5.679659014,3.959715401,5.952940117,2.00994335,5.861734282,8.863190293,4.699679985,7.239589974,4.282097371,17.98370218,6.73186523,2.177318006,1.260639658,2.445170023,5.328044319
2012/6/26,2.168126742,6.63757232,9.538519476,5.951194323,3.785625101,7.413388782,1.914433701,11.64120346,5.118636347,2.433212349,7.531011609,5.098102767,2.11805961,5.448038792,6.293058888,6.413338046,10.44530232,4.848351877,3.702030138,8.432389305,4.427366539,9.197250544,3.782080114,1.504869885,12.22139469,3.146952212,9.750515319,12.67968971,6.38041388,1.881884932,4.738854611,11.74209991,17.18042674,3.373877829,3.265389081,2.973995162,2.416947512,5.63047327,3.975459796,5.893706882,2.023372816,5.893853374,8.828770137,4.738843985,7.372122514,4.255389903,17.86300619,6.58115183,2.177318006,1.278851146,2.437576327,5.268178653
2012/6/27,2.177049074,6.75996727,9.639479415,5.817028912,3.653982123,7.100147002,1.939377462,11.87688943,5.114033257,2.391260412,7.558904245,5.011547542,2.11805961,5.374416646,6.275770265,6.394988008,10.68023126,4.848351877,3.696454792,8.505200006,4.393634223,9.105226915,3.734841018,1.493174005,12.6339699,3.146952212,9.68331673,12.54922345,6.447399853,1.881884932,4.664954344,11.99120436,17.18042674,3.373877829,3.265389081,2.936270064,2.416947512,5.60717476,3.873121227,5.814729235,1.992037396,5.772581154,8.759929824,4.652683185,7.338989379,4.237584924,17.84880666,6.592315785,2.162302019,1.278851146,2.41479524,5.341347801
2012/6/28,2.145820911,6.75996727,9.354157848,5.654113769,3.59705543,6.843858274,1.883253999,11.6917076,5.049589994,2.343315341,7.635608993,4.760537388,2.076365523,5.3007945,5.929997799,6.202312616,10.96937458,4.848351877,3.623975286,8.477895993,4.267138036,9.064327524,3.649220157,1.485376752,12.60646489,3.146952212,9.831153627,12.27198265,6.413906867,1.834601391,4.581816544,12.03516397,17.18722818,3.302093195,3.176534956,2.917407516,2.311050327,5.146382005,3.880993425,5.676518354,1.996513885,5.707902373,8.183392203,4.535191185,7.098774151,4.273194881,17.62161421,6.508586118,2.121008057,1.293015636,2.422388936,5.314740838
2012/6/29,2.190432572,6.750552274,9.635089852,5.740362962,3.696677143,6.919795675,1.873900088,11.6917076,5.16927034,2.373281011,8.130703274,4.691293208,2.093043158,5.346808342,6.051018162,6.294062803,11.19526779,4.848351877,3.640701326,8.477895993,4.300870352,9.279049326,3.717126357,1.516565765,12.83567334,3.146952212,9.931951511,12.44321962,6.455773099,1.8440581,4.628004211,12.20123361,17.5136971,3.345163975,3.313518398,2.942557581,2.317279573,5.060954135,3.936098808,5.794984824,2.000990373,5.780666001,8.183392203,4.660515985,7.23130669,4.299902349,17.88430548,6.609061719,2.166056016,1.343603102,2.384420457,5.374606504
2012/7/2,2.18151024,6.750552274,9.797503668,5.836195399,3.753603837,7.005225251,1.855192267,12.54186056,5.293553777,2.391260412,8.549092808,4.691293208,2.093043158,5.484849865,6.128816967,6.716113661,11.56573267,4.848351877,3.635125979,8.791892141,4.32616959,9.550007791,3.725983687,1.520464392,13.2115752,3.146952212,10.56361825,12.50845275,6.539505565,1.834601391,4.674191878,12.45522246,17.55450571,3.373877829,3.376456736,2.961420129,2.360884296,4.822791587,3.960050752,5.824601441,2.000990373,5.813005391,8.613644159,4.715345585,7.29757296,4.371122264,19.22616088,6.620225674,2.181072002,1.371932084,2.376826761,5.414516949
2012/7/3,2.163665576,6.590497339,9.674595916,5.749946206,3.650424205,7.166592228,1.867664148,12.83646802,5.279744506,2.367287877,8.688555986,4.760537388,2.093043158,5.420430487,6.085595408,6.743638717,11.29466081,4.848351877,3.646276672,8.773689466,4.334602669,9.805628985,3.70236414,1.520464392,13.00987177,3.146952212,10.55017853,12.51660689,6.531132318,1.853514808,4.692666944,12.36730324,18.26185503,3.381056293,3.372754481,3.011720259,2.367113543,4.822791587,4.039890485,5.814729235,2.018896327,5.804920544,8.570618963,4.652683185,7.237544565,4.344414796,19.162263,6.776521053,2.218611968,1.375979081,2.376826761,5.5209448
2012/7/4,2.154743243,6.524592365,9.481455162,6.114109466,3.68244547,7.071670477,1.877018059,12.60078205,5.196888881,2.337322208,8.72342178,4.622049028,2.093043158,5.383619414,6.04237385,6.624363475,11.11394624,4.848351877,3.612824593,8.737284115,4.300870352,9.698268084,3.717126357,1.497072632,12.68897993,3.146952212,10.18730615,12.41875719,6.514385825,1.853514808,4.646479278,12.26473082,18.35707513,3.431305537,3.383861247,2.99285771,2.329738066,4.915985628,3.991986645,5.755496,2.00994335,5.707902373,8.518988729,4.566522385,7.126065798,4.353317285,19.12676418,6.642553586,2.207349978,1.382049577,2.36163937,5.5209448
2012/7/5,2.065519921,6.430442403,9.481455162,5.855361886,3.518781227,6.824873923,1.799068804,13.50985651,5.114033257,2.319342806,8.465414901,4.362383352,2.043010254,5.19956405,5.88677624,6.633538493,11.29466081,4.848351877,3.479016275,7.863555704,4.13220877,9.371072956,3.572456626,1.454187739,12.60646489,3.146952212,10.18058629,12.06812912,6.305054661,1.815687975,4.535628877,12.35753444,18.22784785,3.345163975,3.246877805,2.904832483,2.248757865,4.918574351,3.78440334,5.528435266,2.032325793,5.465356947,8.088736773,4.386367986,6.920258844,4.148560031,18.9066715,6.625807652,2.154794026,1.353720596,2.293296108,5.454427393
2012/7/6,2.078903419,6.609327331,9.61314204,5.989527298,3.621960858,6.701475647,1.886371969,13.99806316,5.160565332,2.355301609,9.141811314,4.4575941,2.068026706,5.254780659,5.843554682,6.651888531,11.65608995,4.848351877,3.439988848,8.314071916,4.22497264,10.05102533,3.622648165,1.446390485,13.06488179,3.146952212,10.68457571,11.79904245,6.388787127,1.815687975,4.637241744,12.80201492,18.5611182,3.460019391,3.439395075,3.011720259,2.298591835,4.944461585,3.872227046,5.627157324,2.036802282,5.546205422,7.959661186,4.464695986,7.203243406,4.246487413,18.9066715,6.68162743,2.203595981,1.406331561,2.316077195,5.514293059
2012/7/9,2.011985927,6.524592365,9.578025539,5.769112693,3.51166539,6.635030421,1.805304744,13.69503835,5.10007178,2.259411467,9.002348136,4.206583947,1.984638532,5.015508685,5.722534319,6.459213139,11.88198317,4.848351877,3.295029837,8.323173254,4.056311058,10.06125018,3.448453999,1.384012459,12.9456934,3.146952212,10.2276253,11.36687297,6.154336223,1.758947726,4.517153811,13.13415419,17.90818037,3.336706378,3.365349971,2.904832483,2.223840881,4.70888776,3.680611687,5.291502326,2.005466862,5.22281152,7.727325129,4.394200786,6.980285872,4.050632648,18.75047669,6.463930296,2.13977804,1.390143571,2.262921325,5.401213467
2012/7/10,1.945068435,6.345707437,9.257587471,5.797862424,3.550802492,6.663506946,1.73982737,12.87013745,5.067498329,2.229445798,9.553227689,4.206583947,1.934605628,4.997103149,5.558292397,6.349112915,11.52958975,4.848351877,3.28945449,8.154798508,4.098476453,10.41400743,3.327403816,1.376215206,12.91818838,3.146952212,9.622838,11.36687297,5.995244538,1.740034309,4.480203677,13.13415419,17.81976171,3.235154444,3.498631158,2.804232224,2.230070127,4.59239521,3.624723874,5.153291445,1.992037396,5.166217587,7.813375521,4.151383987,7.091764639,4.02392518,18.56588282,6.35229074,2.166056016,1.386096574,2.224952847,5.347999541
2012/7/11,1.931684937,6.392782418,9.319041347,5.86494513,3.611287103,6.492647794,1.74606331,13.76237719,5.062844979,2.229445798,9.908858793,4.249861559,1.95962208,5.024711454,5.566936709,6.367462952,12.35184106,4.848351877,3.334057263,8.168450514,4.182807245,10.50091863,3.392357573,1.395708339,13.32159526,3.146952212,10.32842319,11.31794812,5.995244538,1.758947726,4.498678744,13.13415419,17.67013012,3.271422992,3.54305822,2.829382289,2.242528619,4.496612446,3.656659767,5.153291445,1.983084419,5.384508471,7.865005755,4.143551187,7.151791667,4.068437627,18.0972984,6.391364584,2.162302019,1.406331561,2.270515021,5.394561726
2012/7/12,1.989680096,6.496347377,9.35854741,5.922444592,3.675329633,6.815381748,1.783478953,13.3583441,5.127991881,2.235438932,9.971617223,4.293139172,1.95962208,5.070725295,5.610158267,6.440863102,12.55966282,4.848351877,3.356358649,8.486997331,4.250271878,10.55204287,3.477978434,1.403505592,13.69749712,3.146952212,10.29482389,11.37502711,6.028737525,1.758947726,4.563341477,13.13415419,17.18722818,3.322198959,3.64301911,2.867107386,2.254987112,4.59239521,3.7364995,5.222396885,1.960701977,5.368338776,7.994081342,4.096554387,7.228969275,4.148560031,18.28899203,6.558823919,2.173564009,1.42251955,2.285702413,5.441123912
2012/7/13,1.962913099,6.411612411,9.336599597,5.884111617,3.63975045,7.157100053,1.777243012,13.84655075,5.072151679,2.265404601,9.943724588,4.232550514,1.951283263,5.006305917,5.549648086,6.376637971,12.60484146,4.848351877,3.317331223,8.41418663,4.191240324,10.35265834,3.439596669,1.380113832,13.87169555,3.146952212,10.28810403,11.15486529,5.986871292,1.740034309,4.535628877,13.13415419,16.30304153,3.285930411,3.591187538,2.835669805,2.230070127,4.509556063,3.672627714,5.192780268,1.942796022,5.400678166,7.890820873,4.002560787,7.151791667,4.095145095,18.23929368,6.469512274,2.113500064,1.380026078,2.25532763,5.461079134
2012/7/16,1.891534441,6.16682251,9.240029221,5.692446744,3.351559065,7.033701776,1.718001578,13.68662099,4.918591124,2.235438932,9.950697746,3.894985136,1.867895089,4.757831175,5.350828917,6.183962579,12.02655483,4.848351877,3.116618746,8.25946389,4.027722181,10.15327381,3.333308703,1.321634433,13.37660529,3.146952212,10.01258982,10.08667278,5.526342731,1.673837352,4.387828344,13.13415419,15.67730944,3.032050578,3.472224859,2.709919481,2.117943696,4.328345429,3.488996328,4.92623071,1.951748999,5.182387282,7.641274738,3.830239188,6.928834133,3.89038784,17.62161421,6.195995361,2.027158143,1.343603102,2.164203281,5.33469606
2012/7/17,1.909379106,6.195067498,9.288314409,5.711613231,3.369348657,7.071670477,1.73982737,13.25733583,5.002351427,2.2474252,9.790315092,4.284483649,1.884572724,4.582978578,5.385406164,6.202312616,12.1440193,4.848351877,3.150070825,8.03193045,4.139603353,10.96103678,3.374642912,1.341127566,13.28492191,3.146952212,9.972270664,10.23344733,5.584955457,1.721120893,4.415540944,13.13415419,15.99017548,3.082826545,3.487095201,2.747644578,2.142860681,4.400829683,3.504964275,5.04469718,1.960701977,5.263235758,7.675694895,3.869403187,7.014587031,3.970510244,17.85590643,6.246233162,2.03091214,1.349673598,2.186984368,5.314740838
2012/7/18,1.918301438,6.110332532,9.332210035,5.711613231,3.291074454,6.976748726,1.699293757,13.13107549,5.202445484,2.259411467,10.15989251,4.717259776,1.926266811,4.610586883,5.549648086,6.257362728,12.15305503,4.848351877,3.166796865,8.018278443,4.191240817,11.24733252,3.383500242,1.376215206,13.03737678,3.146952212,9.878192639,10.27421803,5.60170195,1.711664185,4.415540944,13.13415419,16.07859415,3.090080254,3.468507273,2.72878203,2.174006911,4.517322233,3.600771954,5.09405821,1.960701977,5.230896367,7.357308447,3.955563987,7.117490508,4.02392518,18.02630076,6.279725028,2.042174129,1.3476501,2.224952847,5.447775652
2012/7/19,1.940607269,6.157407513,9.32343091,5.797862424,3.42627535,6.995733076,1.718001578,13.04690193,5.258285686,2.253418333,10.17383883,5.193313515,1.926266811,4.711817334,5.601513956,6.303237822,11.83680453,4.848351877,3.183522905,8.191203858,4.294515744,11.11952192,3.454358886,1.380113832,13.0190401,3.146952212,10.05290897,10.42914672,5.777540128,1.758947726,4.498678744,13.13415419,16.06499128,3.162617349,3.561446911,2.848244838,2.217611635,4.618282443,3.640691821,5.222396885,1.987560908,5.335999386,7.494989073,4.018226387,7.246119855,4.415634711,18.06889935,6.307634917,2.068452105,1.351697097,2.240140238,5.467730874
2012/7/20,1.913840272,6.138577521,9.257587471,5.845778643,3.461854534,7.052686127,1.714883608,12.55027792,5.253632336,2.265404601,9.553227689,5.712644866,1.926266811,4.684209029,5.584225332,6.211487635,11.96330473,4.848351877,3.161221519,8.10929182,4.354759452,11.03772314,3.430739338,1.384012459,13.17490185,3.146952212,10.27466432,10.29052631,5.769166881,1.740034309,4.489441211,13.13415419,16.01738123,3.213393316,3.449919346,2.804232224,2.205153142,4.602750103,3.624723874,5.291502326,1.987560908,5.279405453,7.813375521,3.979062387,7.160366957,4.193072477,18.16119628,6.30205294,2.068452105,1.341579604,2.240140238,5.414516949
2012/7/23,1.895995607,6.082087544,9.209302283,5.836195399,3.333769474,6.862842624,1.705529698,12.08732333,5.286205787,2.211466396,9.678744549,5.591467551,1.901250359,4.582978578,5.445916346,6.11056243,12.38798398,4.848351877,3.109958428,7.936366405,4.303121988,11.17575858,3.475025991,1.360620699,13.41327864,3.146952212,10.6375367,10.09482692,5.710554155,1.711664185,4.415540944,13.28068622,15.94256543,3.104587673,3.308651096,2.753932095,2.198923896,4.434483086,3.624723874,5.232269091,2.027849304,5.303659995,7.865005755,3.979062387,7.023162321,4.148560031,18.019201,6.179249428,2.042174129,1.319321119,2.194578064,5.374606504
2012/7/24,1.931684937,6.16682251,9.169796219,5.884111617,3.372906575,6.872334799,1.730473459,12.26408781,5.36531274,2.21745953,9.664798232,5.634745163,1.942944445,4.619789651,5.445916346,6.17478756,12.37894825,4.848351877,3.127046111,7.963670418,4.406396916,11.1144095,3.477978434,1.376215206,13.24824856,3.146952212,10.61737712,10.18452248,5.769166881,1.721120893,4.452491077,13.51025306,15.95616831,3.140856221,3.323521438,2.797944708,2.205153142,4.439660533,3.752467447,5.459329825,2.00994335,5.311744843,7.787560403,3.979062387,7.108915218,4.193072477,17.69261185,6.184831406,2.072206102,1.325391615,2.224952847,5.447775652
2012/7/25,1.913840272,6.176237506,9.371716098,5.817028912,3.372906575,6.815381748,1.683703906,11.94422828,5.248978985,2.199480129,9.476522941,5.331801875,1.926266811,4.849858857,5.316251671,6.17478756,12.12594784,4.848351877,3.166917373,8.195754527,4.268697013,10.42423227,3.39826246,1.395708339,13.3307636,3.146952212,10.36202248,10.12744349,5.702180909,1.740034309,4.397065877,14.03288397,15.86094821,3.068319125,3.345826951,2.747644578,2.161548419,4.372353726,3.728515527,5.370479973,1.978607931,5.238981215,8.054316616,3.892901587,7.05746348,4.077340116,16.75544301,6.190413384,2.049682122,1.335509108,2.20217176,5.381258245
2012/7/26,1.90491794,6.072672548,9.244418783,5.730779718,3.323095719,6.862842624,1.658760145,11.70854231,5.141951932,2.187493861,9.204569744,5.24524665,1.934605628,4.767033943,5.238452866,6.147262504,11.45730392,4.848351877,3.132742006,8.063785131,4.139603353,10.47024409,3.34807092,1.384012459,13.14739684,3.146952212,10.28138418,10.29052631,5.517969484,1.711664185,4.37859081,13.90588954,15.8405439,3.046557997,3.487095201,2.703631965,2.11171445,4.364587556,3.616739901,5.212524679,1.983084419,5.198556977,8.080131733,3.853737588,7.05746348,4.006120201,16.18746189,6.101101739,2.03091214,1.331462111,2.224952847,5.314740838
2012/7/27,1.887073275,5.940862601,9.117121469,5.6828635,3.273284862,6.891319149,1.668114055,11.36343071,5.10472513,2.169514459,9.476522941,4.994236496,1.934605628,4.776236711,5.316251671,6.128912467,11.02358895,4.848351877,3.1384379,7.813498347,4.139603353,10.48558136,3.330356259,1.360620699,12.87234669,3.146952212,9.945391229,10.27421803,5.484476498,1.711664185,4.40630341,13.6763227,15.30323047,3.090080254,3.449919346,2.684769416,2.093026711,4.400829683,3.66464374,5.192780268,1.960701977,5.206641825,7.787560403,3.861570388,7.05746348,4.032827669,16.30105811,6.240651184,2.038420133,1.341579604,2.20217176,5.308089097
2012/7/30,1.851383946,5.771392669,9.077615405,5.596614307,3.166547312,6.549600844,1.627580443,11.26242244,4.997698077,2.175507593,9.539281371,4.881714704,1.901250359,4.536964737,5.385406164,6.294062803,10.50855242,4.848351877,3.098566638,7.740687646,3.993297205,10.408895,3.297879381,1.348924819,12.65230658,3.146952212,10.01258982,10.42099258,5.250025594,1.664380644,4.369353277,13.52490627,15.23521611,2.99578203,3.409025905,2.634469287,1.987129527,4.372353726,3.536900168,5.024952769,1.960701977,5.109623654,7.486384034,3.822406388,6.988861162,3.925997797,15.97446897,6.235069206,2.015896153,1.345626601,2.164203281,5.314740838
2012/7/31,1.806772285,5.733732685,8.937149403,5.424115921,3.134526047,6.22686689,1.621344502,10.78263314,5.020964827,2.115576255,8.765260734,5.011547542,1.867895089,4.306895532,5.238452866,6.165612542,10.56276679,4.848351877,3.070087166,7.749788984,3.82977857,10.18394835,3.268354946,1.325533059,12.64313824,3.146952212,10.1133877,10.17636834,5.04069443,1.626553811,4.24002781,13.47117786,15.0039673,2.886976388,3.067008039,2.647044319,1.887461588,4.211852879,3.512948248,5.005208357,1.960701977,4.899417618,7.563829386,3.744078388,6.860231815,3.881485351,15.81827416,6.084355805,1.985864181,1.295039135,2.141422194,5.028715987
2012/8/1,1.989680096,5.856127635,9.024940654,5.519948358,3.184336904,6.065499912,1.640052324,10.83313728,5.053538278,2.121569388,8.967482342,5.098102767,1.901250359,4.095231862,5.342184606,6.24818771,10.84287438,4.848351877,3.166917373,7.84080236,3.881416034,10.27597198,3.342166033,1.384012459,12.86317836,3.146952212,10.44938065,11.195636,5.141173389,1.664380644,4.29545301,13.48094666,15.18760606,2.923244935,3.137642163,2.697344449,1.794022895,4.294692026,3.560852088,5.113802621,1.960701977,5.044944874,7.632669699,3.798907988,7.023162321,3.952705265,15.83957345,6.056445916,2.042174129,1.315274121,2.156609585,4.995457283
2012/8/2,2.190432572,5.733732685,9.086394531,5.529531601,3.145199802,6.179406014,1.605754651,10.84155463,5.016311477,2.055644916,8.869858117,5.072136199,1.926266811,4.095231862,5.316251671,6.211487635,11.10491051,4.848351877,3.149829689,8.095639813,3.821172326,10.48046894,3.306736712,1.446390485,12.77149497,3.146952212,11.28264316,11.5707265,5.04069443,1.645467227,4.276977943,13.76424191,14.95635725,2.836200421,3.100466308,2.609319222,1.756647418,4.209264155,3.496980301,5.232269091,1.974131442,4.915587313,7.486384034,3.814573588,6.945984713,3.908192819,15.94606991,6.028536027,2.015896153,1.297062634,2.179390672,4.915636394
2012/8/3,2.409029713,5.89378762,9.134679719,5.721196475,3.237705679,6.24585124,1.624462473,11.38026542,5.076805029,2.085610585,9.211542903,5.582812028,1.934605628,4.113637399,5.402694787,6.24818771,11.4482682,4.848351877,3.20109274,8.546156025,3.915841009,10.63384165,3.362833138,1.442491859,13.02820844,3.146952212,11.68583469,11.88873801,5.183039622,1.664380644,4.35087821,14.23314441,15.34403909,2.886976388,3.119054236,2.659619352,1.825169126,3.924504588,3.536900168,5.301374532,1.992037396,4.980266093,7.667089856,3.869403187,7.023162321,4.015022691,16.23006047,6.112265694,2.057190116,1.329438612,2.194578064,5.115188616
2012/8/6,2.649932684,5.969107589,9.327820472,5.826612155,3.497433717,6.274327765,1.658760145,11.56544726,5.165218682,2.115576255,9.399818194,5.582812028,1.951283263,4.196462313,5.506426527,6.330762878,11.48441111,4.848351877,3.218180424,8.782790803,4.027722181,10.81788891,3.460263773,1.458086365,13.38577363,3.146952212,11.80679215,11.97027942,5.317011567,1.711664185,4.424778477,14.1989536,15.54895402,3.017543159,3.252887314,2.722494514,1.918607819,3.965924161,3.624723874,5.409968796,1.996513885,5.117708502,7.830585599,3.971229587,7.486227968,4.130755052,16.63474702,6.726283253,2.098484078,1.345626601,2.224952847,5.201661245
2012/8/7,2.806073499,5.874957627,9.257587471,5.778695937,3.518781227,6.549600844,1.671232026,11.52336048,5.146605282,2.109583121,9.518361895,6.145420992,1.976299715,4.233273386,5.523715151,6.349112915,11.20430352,4.848351877,3.252355791,8.623517395,4.122390865,11.08884738,3.489788208,1.493174005,13.36743695,3.146952212,11.88743046,12.27198265,5.367251046,1.825144683,4.544866411,14.1940692,15.95058752,3.010289449,3.275192827,2.735069546,1.94975405,4.038408415,3.672627714,5.439585414,2.005466862,5.141963044,7.91663599,4.018226387,7.400475071,4.193072477,16.66314608,6.73186523,2.098484078,1.3476501,2.25532763,5.254875171
2012/8/8,2.730233675,5.940862601,9.178575345,5.75952945,3.486759962,6.881826974,1.674349996,11.25400508,5.211752184,2.097596853,9.281274492,6.759963091,1.967960897,4.196462313,5.515070839,6.294062803,11.22237498,4.848351877,3.246659897,8.514301344,4.113784621,10.79232679,3.448453999,1.485376752,13.09238681,3.146952212,11.62535596,12.07628326,5.409117279,1.78731785,4.489441211,14.03776837,16.02435694,3.017543159,3.286345583,2.722494514,1.962212542,4.217030325,3.920130886,5.498818649,1.992037396,5.25515091,7.968266225,4.018226387,7.374749201,4.130755052,16.51405103,6.536496007,2.094730081,1.359791092,2.224952847,5.268178653
2012/8/9,2.707927844,5.969107589,9.257587471,5.807445668,3.522339145,7.223545279,1.708647668,11.84322001,5.207098834,2.097596853,10.09713408,6.552230551,1.976299715,4.26088169,5.575581021,6.358287934,11.59283985,4.848351877,3.389057261,8.596213382,4.174028329,10.86390073,3.480930878,1.489275378,13.47745701,3.146952212,12.12934538,12.09259154,5.517969484,1.796774559,4.507916277,14.24291321,16.08173315,3.053811706,3.271475241,2.766507127,1.987129527,4.261038622,3.872227046,5.51856306,1.996513885,5.247066063,8.037106538,4.057390387,7.443351519,4.193072477,16.82644065,6.603479741,2.143532037,1.388120073,2.240140238,5.341347801
2012/8/10,2.645471518,5.959692593,9.34098916,5.874528374,3.508107472,7.176084403,1.677467966,11.58228197,5.188485433,2.13954879,9.880966157,6.27525383,1.95962208,4.26088169,5.566936709,6.31241284,11.61091131,4.848351877,3.349185999,8.737284115,4.251484525,10.97637405,3.442549112,1.493174005,13.7158338,3.146952212,12.85509015,12.14967053,5.584955457,1.78731785,4.526391344,14.179416,15.8932113,3.017543159,3.327239024,2.722494514,1.955983296,4.196320539,3.880211019,5.508690854,2.005466862,5.2874903,7.985476303,4.002560787,7.41762565,4.201974967,16.8548397,6.547659963,2.237381951,1.396214067,2.247733934,5.248223431
2012/8/13,2.649932684,6.01618257,9.240029221,5.644530525,3.380022412,7.384912257,1.618226532,11.26242244,5.076805029,2.121569388,9.755449297,6.145420992,1.926266811,4.049218021,5.575581021,6.17478756,11.27658935,4.848351877,3.263747581,8.659922746,4.053540913,11.34446857,3.404167347,1.454187739,13.28492191,3.146952212,12.76773198,11.78273417,5.3588778,1.740034309,4.397065877,14.02799957,15.8932113,2.952259773,3.267757656,2.615606738,1.89992008,4.079827988,3.728515527,5.330991149,1.987560908,5.053029721,8.157577085,3.877235987,7.203243406,4.050632648,17.82040761,6.480676229,2.158548023,1.341579604,2.186984368,5.221616468
2012/8/14,2.502714202,6.138577521,9.34098916,5.692446744,3.529454982,7.26151398,1.636934353,11.43076956,5.053538278,2.109583121,9.748476138,6.119454425,1.934605628,4.058420789,5.489137904,6.193137598,11.08683905,4.848351877,3.252355791,8.537054688,4.044934669,11.70745067,3.421882008,1.461984992,13.82585386,3.146952212,12.93572846,11.95397114,5.425863772,1.758947726,4.461728611,13.92054274,15.44239819,3.00303574,3.386720392,2.659619352,1.912378573,4.141957348,3.728515527,5.479074237,1.996513885,5.044944874,8.820165098,3.924232787,7.297571593,4.095145095,18.57298259,6.559504354,2.25990593,1.359791092,2.194578064,5.208312986
2012/8/15,2.507175368,5.931447605,9.437559537,5.625364038,3.451180779,7.119131353,1.621344502,11.25400508,4.997698077,2.079617451,9.42073767,6.231976217,1.909589176,4.021609716,5.480493592,6.073862355,10.92419593,4.848351877,3.218180424,8.537054688,4.019115937,11.64610158,3.33921359,1.473680872,13.7158338,3.146952212,12.9290086,11.945817,5.450983512,1.740034309,4.387828344,14.00357756,15.24567974,3.053811706,3.375567635,2.615606738,1.887461588,4.121247562,3.640691821,5.51856306,1.983084419,4.996435788,8.467358494,3.908567187,7.108915218,4.006120201,18.09019864,6.469416741,2.263659926,1.3476501,2.164203281,5.115188616
2012/8/16,2.475947205,5.884372624,9.086394531,5.57744782,3.500991635,7.26151398,1.618226532,10.99306704,4.886017673,2.06163805,9.051160249,6.093487857,1.909589176,4.224070618,5.627446891,6.064687336,11.06876759,4.848351877,3.21248453,8.473345324,3.984690961,11.50295371,3.321498929,1.497072632,13.48662535,3.146952212,12.59973551,11.58703478,5.459356758,1.730577601,4.40630341,13.73493551,15.0817477,3.191632187,3.44620176,2.634469287,1.893690834,4.110892668,3.640691821,5.567924089,1.987560908,4.964096398,8.166182125,3.877235987,7.108915218,3.988315223,17.81330784,6.475047217,2.237381951,1.335509108,2.14901589,5.15509906
2012/8/17,2.5160977,5.912617612,9.099563218,5.587031063,3.49031788,7.233037454,1.624462473,10.69004222,4.872057622,2.043658648,9.267328174,5.885755316,1.926266811,4.141245703,5.964575045,6.092212392,11.07780332,4.848351877,3.195396846,8.52795335,3.941659741,11.52851583,3.351023364,1.473680872,13.68832878,3.146952212,12.36454045,11.71750104,5.559835717,1.711664185,4.37859081,13.77401072,15.0817477,3.198885897,3.464789688,2.6784819,1.931066311,4.167844582,3.656659767,5.469202031,1.996513885,4.947926703,8.183392203,3.900734387,7.168942247,4.086242605,17.75650973,6.475047217,2.244889944,1.337532606,2.14901589,5.24157169
2012/8/20,2.560709362,5.846712639,9.055667593,5.587031063,3.568592083,7.59374011,1.599518711,10.79946785,4.867404272,2.025679247,9.281274492,6.006932632,1.917927993,4.242476154,5.921353487,6.101387411,11.02358895,4.848351877,3.235268108,8.614416057,4.001903449,11.52851583,3.345118477,1.446390485,13.49579368,3.146952212,12.48549791,11.88058387,5.718927402,1.68329406,4.32316561,13.81308592,15.0817477,3.15536364,3.47966003,2.640756803,2.012046511,4.279159685,3.624723874,5.558051884,1.996513885,4.931757008,8.31246779,3.877235987,7.228969275,4.050632648,18.53038401,6.345546273,2.229873957,1.333485609,2.126234802,5.281482134
2012/8/21,2.538403531,5.959692593,9.095173656,5.654113769,3.607729185,7.869013188,1.618226532,11.0014844,4.81156407,2.025679247,9.42073767,6.154076515,1.934605628,4.454139823,6.206615772,6.229837672,11.5747684,4.848351877,3.27513937,8.973918893,4.044934669,11.77391218,3.39826246,1.461984992,13.9817156,3.146952212,13.05668592,12.50029861,5.718927402,1.711664185,4.369353277,14.16476279,15.39321858,3.184378478,3.539141398,2.659619352,2.11171445,4.315401812,3.672627714,5.646901736,1.996513885,4.947926703,8.226417398,3.924232787,7.280421014,4.121852563,18.95636984,6.401851031,2.282429909,1.345626601,2.14901589,5.328044319
